text,target
No puedo con lo marica que soy cada vez que voy en carro y un camion/trailer/etc pasa por un lado de mi.😭😭😭 Me pongo a llorar cabrón.,0
Esta bien cabron ver como hay amigos que en 6 meses le aportan mas a tu vida que otras llevan contigo 4 ó 5 años,0
"Pues los choferes de mi taxi GL son hombres bien, nunca se me han insinuado por gorda supongo.",0
"No te quiero en mi selección hijo de tu puta madre, cómo mandas a un defensa cuando tienes toda la ventaja y puedes hasta meter más goles",0
A mí no me gusta compartir estos rollos como si fuera chistoso. Siento que perpetúa un discurso misogynist-oriented…,0
"Todo México se esta pasando a la izquierda jajajajaja no mamar en México no hay izquierda. Están los AbZurdos, pero nada más",0
Jajajaja. Sigue hablándome muy verga y vas a terminar igual de pendejo que el bofo,1
No sé si mi mamá está triste porque me voy hoy a Tabasco o feliz porque ya no me verá estúpidamente ebria,0
Niñas que oso que las dos anden ardidas por el mismo vato JAJA,0
"A un hombre le gusta una mujer fiestera, loca y bebedora, siempre y cuando, esa NO sea su mujer.",0
"Muchas gracias por ignorarme, cuando me necesites ahí estaré siempre para mandarte a la chingada como tu lo has hecho conmigo.",0
Cuál V word? Vagina? Verga? Valeverga? Viscoso pero sabroso?,0
"En serio chavos… Se ven bien PUTOS hablando mal d una mujer, mejor agárrense los buebitos y hagan valer el título de HOMBRE q les dieron.",1
@USUARIO CHINGADA MADRE DONDE ESTA @USUARIO PARA DECIR ESTA PINCHE VOCA ES MIA!!!!!    😠😠😠😠😠😠,1
"Ojalá lo vean las golfas que los parieron, así las han de tratar",1
@USUARIO Todavía están comiendo camote. Como de eso de las 11 se ponen a chambear.,0
"@USUARIO Jajajajajaja. Lo siento, princesita. Ta' cabrón éste pedo...",0
@USUARIO Esto debería castigarse con cárcel. hDP,1
"Aunque me cagues 🌑.... brilla, pero.. Algún día construiré mi súper misil para mandarte a la Merga  #namaste #mamaste 🤔🤛🏻",0
"@USUARIO Y porqué wannabe? Digo, o sea, veo que andas mamando con que yo, que wannabe, que la madre",0
"Pinches amigos culeros, ya todos casados valen madre 😢 putos",1
Qué hace mi hijo con la gorda savora esta,1
Izquierdistas para que putas esbtan dividiendo a Guatemala... A caso están ciegos,0
Me estoy intoxicando o que putas vergas? 😭😭😭😭 estoy a punto de morir de dolor no mameeeeees,0
"después de un concierto cul, estar en el hospital con putas nebulizaciones no es agradable",0
"Me dieron un dulce que acepté sólo porque pensé que era un borrachito y resulta que era camote, ME QUIERO GOMITAR 6361681 VECES.",0
"omaiga, llevo 2 días comiendo como si no hubiera mañana... #gorda",0
Desperte por que escuche al de los tamales que gorda 😂😂,0
Hijos de sus putas madres @USUARIO  por qué no hay música de tool en su plataforma 😡,1
Tu presentación no me gusta pero tu camote está espectacular. —Yo ligando. #MasterChefMx,0
"@USUARIO @USUARIO @USUARIO Jajajajajaja Ese joto que va a saber de narcotrafico, lo que es abrir la boca a lo idiota...",1
"Las lluvias continuarán de forma intensa durante septiembre en casi todo el país, alerta @USUARIO   #enPunto",0
"@USUARIO En vez de darle en su madre a un paparazzi se lo diste a una fan 😂, chale",0
@USUARIO Los putos del gobierno PRIista definitivamente están muertos del miedo ...,1
#MiMisióndeLunes no enojarme por culpa de gente tonta 🙃,0
@USUARIO No manches lo pienso y está cabron.,0
Mejor pon la foto de cuando Chile juegue en el mundial de Rusia y anotes un gol!!!!! Saludos maricón,0
"Chaco no sabiendo perder desde siempre, gordo maricón.",1
"Y tal vez las decisión que tomé es algo tonta, pero es necesario.",0
"Con ella pierdo la dignidad una y otra vez, que putas 😐😒😔",0
Las feas luego luego salen a hacerse las víctimas. Que asco me das @USUARIO ten tantita madre y respeta… <URL>,1
"Si eres hombre y dices ""no sé que ponerme"" creo que deberías ponerte un pene en el ano, ¡maricón!",1
Chofer de camión atropella a madre e hija en Zamora #Michoacán,0
#NuncaFaltaElQue llega tarde 😎🙌🏻 y le vale madre como quiera.,0
"Esta de la fregada este lunes No importa cuando lo leas, para mi todos los días son lunes, porque me levanto jodido",0
"Sea más serio con esas putas publicaciones, infórmese!!!",0
"Su semen es mío y de nadie más, pinches perros putos.",1
Ya me tienes hasta la madre pendejo. Al chile el martes el Richi y yo te vamos a partir la madre.,1
Me caga esa gente en el metro  que no te deja salir y se avienta como loca.,0
"Ahora si no? Ahora resulta que ya todos son fans de Bad Bunny, hijos de la verga!!!!.",1
"Las bonitas somos solteras por decisión propia, las feas pues por FEAS.",0
Que bonito sería que en el  #DiaMundialSaludMental las psicólogas dejaran de ser tan putas.,1
"@USUARIO A ella no le gusta el chile, solo el camote.",0
¿Por qué tienen a una chica tan tonta e ignorante? Hay chicas bellas cultas e inteligentes. De pena ajena @USUARIO @USUARIO,1
Brayan es nombre de ardida,0
Yo a ella la conocí en una fiesta que hice por una amiga. Ella iba con su novia de ese entonces. Que por cierto es re fea y gorda.,1
"Oportunista, maricon de mierda. Sostente y sigue diciendo pendejadas del mejor del mundo",1
"@USUARIO No sé, me la pasé abrazando a mi chico un 70% de las escenas feas :/",0
"Soy feminista y soy la más en mi trabajo por eso dicen algunos onvres que caigo gorda. Pero, ¿qué creen?",0
"De haber sabido que van a poner sus mamadas del ""Horario de Verano"" ni putas madres que nazco........ neta ya que sea 28... lo odio",0
ya dejen de mamar con sus chistes malos de los 280 caracteres porfavor,0
Quiero hacer una fiesta loca. Ya quiero que sea noviembre.,0
"Carmen Berenguer escribió un poema al “Anticristo”, fallecido hoy en Chile, que dice: “La obrera loca travesti es una aparición medieval”",0
Vale Verga la vida! Y ahora quién vergas nos querrá ? :(,0
Es demasiado difícil apoyar a alguien que amas cuando lo que va a hacer te parte la madre.,0
Algo no cuadra cuando el wey que te quiere romper la madre también te quiere vender droga🤔,0
"@USUARIO @USUARIO #morenava achingsr a toda su puterrima madre, pendejo",1
@USUARIO Yo te quiero más que ese camote :v❤,0
La gente que solita se va a la verga me está quitando uno de mis mayores placeres,0
"Miriam, madre de 4 hijos,fue levantada violada y torturada por militares;”Ejército es el brazo asesino del gobierno”",0
"Amigos, tienen que leer esta puercada, está muy pasada de verga",0
"QUE PUTOS SON TUS ""AMIGOS"" Y LA GORDA Y LA PUTA NO PASARAN DE GATAS",1
Tengo 28 años  0 tatuajes 0 piercings  0 hijos  0 mascotas  ¿Porque verga sigo vivo ?,0
"No hay palabras, esto es no tener madre.",0
Queridos usuarios: ¡sáquense a la verga! Nadie me felicitó por mi aniversario.,1
Iba a vomitar pero me dio flojera y por eso estoy gorda...,0
Twitter siempre saca mi lado filosófico aunque está de la verga pero lo saca 😁 #MartesDeGanarSeguidores,0
Amo esta sonrisa m tiene loca #ReggaetonLento #HeyDJ #KCAArgentina,0
"Los hombres lo único que cambian, son a las putas que se cogen. Su forma de ser jamás",0
"Maybe not, maybe si. Yo me siento y me veo... Y soy mi amiga gorda⏫. Imagínate a mis amigas ⬆",0
"Pues vamos aver,hasta cuándo se le pasa su berrinche 😒🙂y en ese momento le diré hasta que sales de tu escondite mariquita 😂🙊 Ops",1
"Par de putos váyanse a un hotel, coman verga!!! Buen domingo bendiciones",1
Apenas va un mes del semestre y ya estoy hasta la madre 😩,0
No putas mames. ¿Que vergas acabo de ver?! 👏👏👏 #estoyContenida,0
Que bueno que se quedaron sin mundial putos @USUARIO,1
lamento no ser chida para alguien... <URL>,0
Pero si hubiera sido otro que si lo hubiera partido su madre xq guaruras y carcel al vato…,0
VERGA PARA LA BANDA  🍆🍆💗 DALE  RT  y siganme 👍⚽⚽,0
"Esperé a mi amiga Lupita, le dije que volteara  a ver el señor y se rió un poco y me dijo al oido: ¡qué loca! 😨😰😱😂",0
"Donde pisa leona, no borra huella gata #CabronaComoMonicaRobles",0
"Virtudes de los políticos;Idiotas,Rateros,Sin Sesos,Rateros,Cinicos y no festejan el 10 mayo por no tener Madre chulada de espécimen. <URL>",1
La loca de un ojo XD el mejor especial.. hasta ahora... tan tan taaaaaaaan (ok ya paro),0
"🤣 @USUARIO hijo de tu pinche madre, si eres igual o más falsa que la Boha, deja de mamar vergas y vender humo que nadie te cree nada.",1
MARICAS HIJOS DE PUTA. QUÉ FASTIDIO SON PARA EL FÚTBOL. PÓNGANSE A JUGAR CON UNA CHINGADA Y DEJEN DE ESTAR DE PUTOS MARICONES.,1
"@USUARIO Pendejo no eres profesional, deja que te topes con un cartel o un cabrón endiablado y empecherado a ver si muy vergas puto maricón",1
"Como cuando eres T-REX, alterada, dramática, leona dormida, luchona, con bendición y gritona. Beshitos en el * - @USUARIO",0
"Cuanto descaro tiene de mostrar los putos nombres, cabrón.",0
Que delicia cuando se van de ardidas y las que quedan mal son ellas.,0
Ni madres yo solo lo sigo para contar las caguamas que se chinga diario!,0
"ese miñero hasta que usas zapatos, saludos puñal, buen programa😎",0
"Yo no soy gracioso y estoy de la verga, prueba de que dios aprieta y ahorca.",0
"Puta madre, me vengo enterando que el mes pasado regalaron Bayonetta :'(",0
Anticonstitucional pagar multas con 50% d descuento d $440 pesos.... Cuando el salario mínimo diario ni d chiste es eso @USUARIO hdp,1
Ya qué putas esperan para vender el Rancho de Javier Duarte sus posesiones y 19 propiedades mucho dinero para ayudar #Sismo19S #MexicoDePie,0
Avisen cuando esta permitido putear a estos hijos de mil putas. Digo porque no se les puede decir nada que aca se enojan.,1
"Quien no nació para servir, no sirve para vivir Madre Teresa de Calcuta  #GoodVibes",0
"Las feas leyendo mis estados y cambiando sus fotos de perfil... El filtro azul de snap y creer que por tener fotos ""pro"" ya son modelos!",0
"Con este clima de lluvia y frío, sólo quiero estar con mi verga dentro de ti.",0
El joto mamón que me está discutiendo el hecho de que critique la estatua gigante que aprobaron ni vive aquí en Zacatecas. Qué chinga.,1
¿A LAS CUÁNTAS PUTAS HORAS CONTESTAN SU TELÉFONO DE SERVICIO A CLIENTES PARA REPORTAR SU INTERNET DE MIERDA?,0
Colaboracion de @USUARIO  y @USUARIO  🙌🙌 agshshdhd  Esto me vuelve loca,0
Y yo que creí que era la única loca que se tomaba fotos así (｀Θ´) ❤@USUARIO #Yesung #SuJu…,0
@USUARIO @USUARIO Cada ofensa tuya me hace más fuerte jajajajaja ya chingas a tu madre tu y @USUARIO  y el pejezombie mayor de @USUARIO ya a chingar a su madre los tres orale,1
Ahora si saliste a mamar!!! pinche joto!! das hueva pinche viejito gaga!,1
"Me pase al nuevo esquema de pensiones de Afores, ya no soy una carga para el estado hijos de sus putas madres 😊👏🏻👏🏻👏🏻👏🏻",0
Mañana me voy a levantar a repartir vergazos a todos los pendejos que no me dejen dormir.,1
"Una vez un viejo me preguntó la hora así de la nada y gritando. Verga, cómo me asusté pero igual llevaba prisa.",0
Hahahaha ! Se dicen ellas mismas de que tontas fueron! !que hubieran hecho esa oportunidad!,0
estoy segura de que ésta fue la razón por la que quede pendeja y eso que no se le arruga la nariz me cagas yo. <URL>,0
"@USUARIO @USUARIO @USUARIO Jajajaja ""tu mamá"" aparte de luchona, naca y americanista ocurrente la putita",1
Detrás de cada niño pequeño que cree en sí mismo se encuentra una madre o una padre que creyeron primero.,0
"¡Ya cállate alv maldito chairo, cierra el puto hocico pinche gorda femichaira!",1
Obvi no solo estoy gorda y quiero tacos! Vamos o que? Hahahaha,0
"Mamá marica @USUARIO regresó. Y regresó con nueva música. Es el mejor día de mi vida. Dense, mis mijos 😭❤️",0
"Correos putos, el problema acá es que yo lo necesitó para el Domingo y si mañana no lo traen me mató; -;",0
"SUS PINCHES FOTOS NUNCA SE VE NI MADRES, MENOS CON SUS PUTOS SELLOS DEL GDF Ó DEL INEPTO C5CDMX",0
"@USUARIO te tendriamos que colgar en la plaza TRAIDOR HDP, vendiste a nuestra raza por un sucio puesto lacra, lo siento vas  atener que pagar TRAIDOR",1
Maduro haciendo gemir de placer a su cachorrito putito. Link para ver completo,0
"Putos cangrejos de mierda, ya quisieran los argentinos tener un Chicharito que las meta hasta con la nuca. No se valora.",1
@USUARIO Vamos a darnos en la madre culero manco no estoy puto cabeza de foco de 100 whats!!!,1
Me puse más buena que muchas amigas de la secu jaja #travestiCulona #putita #sissy #crossdresser #lencería #ladyboy <URL>,0
"Jajajajajaja, pero ATT se venden como los mejores y créeme, no valen verga",0
Hay un puto mosquito que me anda jodiendo la existencia :) Pequeño insecto... ojalá te mueras por intoxicación por ingerir mi sangre.,0
"Si a ti no te importo, a mí también , me vale madre nuestro amor",0
"Putas Madres ahora comprendo todo, tu tan lava y yo tan frio.",0
A mi hermana le robaron la ropita de su bebé ... ches putos,1
"Jajajaja soy la peor, la más mentirosa y loca del mundo, y mi mamá también, de paso jajaja.",0
Tampico??? Playa Bagdad y se me hace que me estoy mamando.,0
"Ni siquiera bruno mars jala en una boda, pon las putas cumbias cabron!!!!!",0
"Mamá luchona, 4x4 todo terreno con su bendición 😍👩‍👧👶🏻 @USUARIO #maríaelissa",0
Eres pura mierda. Mas puto cobarde no puedes ser pidiendo disculpas a la fuerza y por Twitter. El cul…,1
"""Hijo de las 60 mil putas"": del hondureño Costly, con harto cariño, al silbante mexicano César Ramos",0
Desde la adolecía ya empiezan a ser tan putas @USUARIO @USUARIO @USUARIO @USUARIO @USUARIO #culona,1
"La cura del ""joto del barrio"" no es nada nueva, bye.",0
"@USUARIO Más puto el que lo escribio, no es cierto Rayito ✌paz",0
"@USUARIO 😂😂 Brisa con sus amiguetas chismosas, feas y putas jajajajajajaja -todas, en conjunto, el club de las feas, las macacas- 😂😂😂",1
"Pura rola buena, pura crema, letra loca que te envenena",0
Hace algún tiempo @USUARIO  vino a darme verga y mecos calientes RT RT #DomingoDeGanarSeguidores  #HappyBottom #Addi…,0
Costumbre tonta de seguir contigo 😩,0
@USUARIO Una mentada d madre a nuestra inteligencia el edo en el q están y q nos digan esto. Y bacheando la terracería de peri? Jajaja @USUARIO,0
@USUARIO Siempre les digo a las jóvenes que trabajen para evitar que las mantenga un mazacote que les cuente el dinero. Tontas.,0
los tuits de la desviada ariz me levantan la verga y me hacen desear ser una lesbiana. &gt;:C,0
"Respecto a ""v word"", si vemos, el termino está en inglés, por lo que tiene más sentido que sea vagina a que sea verga...pero ¯\_(ツ)_/¯",0
"UAEM niega fraudes de la Estafa Maestra “Está más limpia que la Madre Teresa""",0
ESTÁN DESTRUYENDO A MI NIÑO,0
"@USUARIO @USUARIO Challote me tenias que salir, inútil marica que no eres profesional? Y si tanto extrañas a tus tigres LARGATE DEL TIBU",1
"Somos nacos, pobres y marranos, lo admito. Pero nunca andamos a caballo, no mames, eso es en sus putos pueblos de provincia.",0
"Ya se va acabar este maldito horario, ya voy a dormir como se debe, soy la única loca que le pasa esto.",0
Mi ex ahora sale con una Luchona y se quejaba de que yo saliera de antro con mis amigas.   #semamo,0
De Tyler a Odd future ? los dos son proyectos diferente #aveda putos xD be humble hahaha.... #night #SeeYa #HipHopHonors,0
No toquen a #Chucky malditos hijos de su perra pinche madre.,1
Haver si es sierto que las tienes todas pon  DNA de BTS si no eres puro choro y lanovia loca del pege,0
@USUARIO @USUARIO 👏👏👏SUBLIME TWEET! 🙌denle 10 tacos y 10 chelas a esta cabrona JAJAJAJAJAJAJAJAJA,0
